year,month,day,trait,descriptor
1984,10,1,empathetic,commander
1984,10,2,outgoing,commander
1984,10,3,analytical,warrior
1984,10,4,charismatic,commander
1984,10,5,resilient,king
1984,10,6,adventurous,pioneer
1984,10,7,adventurous,delegate
1984,10,8,charismatic,king
1984,10,9,creative,pioneer
1984,10,10,outgoing,philosopher
1984,10,11,analytical,king
1984,10,12,adventurous,pioneer
1984,10,13,friendly,delegate
1984,10,14,adventurous,artist
1984,10,15,empathetic,philosopher
1984,10,16,outgoing,king
1984,10,17,adventurous,warrior
1984,10,18,adventurous,king
1984,10,19,empathetic,explorer
1984,10,20,empathetic,pioneer
1984,10,21,creative,warrior
1984,10,22,intelligent,philosopher
1984,10,23,charismatic,pioneer
1984,10,24,friendly,artist
1984,10,25,adventurous,philosopher
1984,10,26,creative,scholar
1984,10,27,resilient,scholar
1984,10,28,empathetic,explorer
1984,10,29,analytical,philosopher
1984,10,30,analytical,warrior
1984,10,31,analytical,king
1984,11,1,outgoing,artist
1984,11,2,intelligent,explorer
1984,11,3,friendly,warrior
1984,11,4,outgoing,philosopher
1984,11,5,analytical,monk
1984,11,6,adventurous,explorer
1984,11,7,intelligent,philosopher
1984,11,8,adventurous,philosopher
1984,11,9,resilient,warrior
1984,11,10,charismatic,commander
1984,11,11,analytical,scholar
1984,11,12,analytical,philosopher
1984,11,13,empathetic,king
1984,11,14,adventurous,commander
1984,11,15,friendly,monk
1984,11,16,empathetic,delegate
1984,11,17,outgoing,pioneer
1984,11,18,organized,philosopher
1984,11,19,intelligent,commander
1984,11,20,charismatic,artist
1984,11,21,outgoing,warrior
1984,11,22,friendly,pioneer
1984,11,23,outgoing,scholar
1984,11,24,organized,explorer
1984,11,25,creative,king
1984,11,26,organized,monk
1984,11,27,resilient,warrior
1984,11,28,friendly,pioneer
1984,11,29,charismatic,commander
1984,11,30,friendly,scholar
1984,12,1,resilient,delegate
1984,12,2,creative,artist
1984,12,3,friendly,monk
1984,12,4,creative,artist
1984,12,5,organized,philosopher
1984,12,6,adventurous,scholar
1984,12,7,intelligent,delegate
1984,12,8,charismatic,delegate
1984,12,9,friendly,delegate
1984,12,10,resilient,monk
1984,12,11,organized,delegate
1984,12,12,empathetic,artist
1984,12,13,analytical,pioneer
1984,12,14,empathetic,philosopher
1984,12,15,analytical,scholar
1984,12,16,resilient,artist
1984,12,17,charismatic,delegate
1984,12,18,adventurous,king
1984,12,19,adventurous,king
1984,12,20,charismatic,explorer
1984,12,21,friendly,king
1984,12,22,adventurous,artist
1984,12,23,intelligent,delegate
1984,12,24,adventurous,explorer
1984,12,25,intelligent,monk
1984,12,26,resilient,philosopher
1984,12,27,empathetic,artist
1984,12,28,empathetic,commander
1984,12,29,resilient,philosopher
1984,12,30,empathetic,monk
1984,12,31,adventurous,explorer
1985,1,1,intelligent,commander
1985,1,2,charismatic,warrior
1985,1,3,outgoing,explorer
1985,1,4,analytical,king
1985,1,5,creative,pioneer
1985,1,6,intelligent,artist
1985,1,7,analytical,warrior
1985,1,8,adventurous,warrior
1985,1,9,intelligent,warrior
1985,1,10,charismatic,monk
1985,1,11,friendly,warrior
1985,1,12,adventurous,delegate
1985,1,13,empathetic,philosopher
1985,1,14,empathetic,delegate
1985,1,15,creative,commander
1985,1,16,analytical,pioneer
1985,1,17,creative,delegate
1985,1,18,friendly,artist
1985,1,19,organized,philosopher
1985,1,20,intelligent,monk
1985,1,21,adventurous,monk
1985,1,22,friendly,monk
1985,1,23,outgoing,pioneer
1985,1,24,friendly,scholar
1985,1,25,intelligent,artist
1985,1,26,creative,monk
1985,1,27,outgoing,commander
1985,1,28,organized,commander
1985,1,29,resilient,king
1985,1,30,empathetic,delegate
1985,1,31,charismatic,king
1985,2,1,intelligent,king
1985,2,2,resilient,warrior
1985,2,3,resilient,explorer
1985,2,4,friendly,philosopher
1985,2,5,analytical,philosopher
1985,2,6,outgoing,monk
1985,2,7,friendly,explorer
1985,2,8,adventurous,commander
1985,2,9,intelligent,scholar
1985,2,10,organized,artist
1985,2,11,creative,pioneer
1985,2,12,friendly,delegate
1985,2,13,adventurous,delegate
1985,2,14,resilient,king
1985,2,15,friendly,philosopher
1985,2,16,friendly,philosopher
1985,2,17,charismatic,delegate
1985,2,18,charismatic,philosopher
1985,2,19,analytical,pioneer
1985,2,20,organized,king
1985,2,21,organized,warrior
1985,2,22,intelligent,explorer
1985,2,23,friendly,artist
1985,2,24,charismatic,scholar
1985,2,25,resilient,monk
1985,2,26,organized,scholar
1985,2,27,adventurous,pioneer
1985,2,28,analytical,artist
1985,3,1,creative,delegate
1985,3,2,charismatic,king
1985,3,3,creative,warrior
1985,3,4,intelligent,pioneer
1985,3,5,adventurous,commander
1985,3,6,charismatic,king
1985,3,7,outgoing,delegate
1985,3,8,organized,scholar
1985,3,9,organized,monk
1985,3,10,empathetic,philosopher
1985,3,11,outgoing,artist
1985,3,12,intelligent,philosopher
1985,3,13,analytical,artist
1985,3,14,friendly,warrior
1985,3,15,charismatic,artist
1985,3,16,resilient,pioneer
1985,3,17,creative,scholar
1985,3,18,outgoing,commander
1985,3,19,adventurous,scholar
1985,3,20,empathetic,explorer
1985,3,21,resilient,commander
1985,3,22,empathetic,king
1985,3,23,friendly,artist
1985,3,24,adventurous,explorer
1985,3,25,creative,warrior
1985,3,26,analytical,explorer
1985,3,27,intelligent,philosopher
1985,3,28,charismatic,warrior
1985,3,29,outgoing,explorer
1985,3,30,intelligent,warrior
1985,3,31,charismatic,artist
1985,4,1,friendly,pioneer
1985,4,2,empathetic,scholar
1985,4,3,organized,commander
1985,4,4,analytical,warrior
1985,4,5,charismatic,commander
1985,4,6,resilient,monk
1985,4,7,organized,monk
1985,4,8,intelligent,pioneer
1985,4,9,friendly,king
1985,4,10,creative,delegate
1985,4,11,empathetic,commander
1985,4,12,friendly,monk
1985,4,13,friendly,warrior
1985,4,14,outgoing,philosopher
1985,4,15,friendly,commander
1985,4,16,intelligent,monk
1985,4,17,empathetic,king
1985,4,18,empathetic,commander
1985,4,19,empathetic,artist
1985,4,20,adventurous,commander
1985,4,21,analytical,pioneer
1985,4,22,analytical,explorer
1985,4,23,outgoing,philosopher
1985,4,24,intelligent,philosopher
1985,4,25,adventurous,warrior
1985,4,26,friendly,pioneer
1985,4,27,organized,monk
1985,4,28,adventurous,commander
1985,4,29,analytical,delegate
1985,4,30,analytical,king
1985,5,1,resilient,philosopher
1985,5,2,organized,commander
1985,5,3,friendly,delegate
1985,5,4,organized,monk
1985,5,5,empathetic,pioneer
1985,5,6,resilient,warrior
1985,5,7,adventurous,explorer
1985,5,8,creative,philosopher
1985,5,9,resilient,monk
1985,5,10,friendly,warrior
1985,5,11,charismatic,philosopher
1985,5,12,resilient,philosopher
1985,5,13,outgoing,artist
1985,5,14,creative,explorer
1985,5,15,outgoing,warrior
1985,5,16,empathetic,warrior
1985,5,17,resilient,commander
1985,5,18,outgoing,monk
1985,5,19,intelligent,warrior
1985,5,20,adventurous,scholar
1985,5,21,adventurous,explorer
1985,5,22,resilient,scholar
1985,5,23,organized,explorer
1985,5,24,intelligent,artist
1985,5,25,resilient,pioneer
1985,5,26,creative,delegate
1985,5,27,organized,delegate
1985,5,28,analytical,monk
1985,5,29,creative,artist
1985,5,30,analytical,philosopher
1985,5,31,adventurous,commander
1985,6,1,analytical,pioneer
1985,6,2,outgoing,philosopher
1985,6,3,adventurous,delegate
1985,6,4,intelligent,warrior
1985,6,5,empathetic,scholar
1985,6,6,resilient,philosopher
1985,6,7,charismatic,philosopher
1985,6,8,organized,scholar
1985,6,9,friendly,artist
1985,6,10,outgoing,philosopher
1985,6,11,adventurous,artist
1985,6,12,analytical,delegate
1985,6,13,adventurous,philosopher
1985,6,14,resilient,delegate
1985,6,15,adventurous,artist
1985,6,16,adventurous,explorer
1985,6,17,adventurous,scholar
1985,6,18,charismatic,king
1985,6,19,resilient,king
1985,6,20,analytical,philosopher
1985,6,21,resilient,artist
1985,6,22,adventurous,commander
1985,6,23,analytical,explorer
1985,6,24,adventurous,pioneer
1985,6,25,intelligent,delegate
1985,6,26,empathetic,pioneer
1985,6,27,charismatic,explorer
1985,6,28,resilient,explorer
1985,6,29,adventurous,scholar
1985,6,30,resilient,king
1985,7,1,intelligent,scholar
1985,7,2,empathetic,explorer
1985,7,3,resilient,warrior
1985,7,4,empathetic,explorer
1985,7,5,friendly,pioneer
1985,7,6,charismatic,explorer
1985,7,7,intelligent,artist
1985,7,8,creative,scholar
1985,7,9,friendly,monk
1985,7,10,intelligent,warrior
1985,7,11,empathetic,scholar
1985,7,12,analytical,warrior
1985,7,13,adventurous,monk
1985,7,14,analytical,commander
1985,7,15,empathetic,king
1985,7,16,outgoing,artist
1985,7,17,analytical,explorer
1985,7,18,outgoing,delegate
1985,7,19,empathetic,pioneer
1985,7,20,analytical,warrior
1985,7,21,analytical,philosopher
1985,7,22,analytical,delegate
1985,7,23,resilient,scholar
1985,7,24,organized,artist
1985,7,25,empathetic,scholar
1985,7,26,analytical,explorer
1985,7,27,outgoing,artist
1985,7,28,friendly,monk
1985,7,29,resilient,commander
1985,7,30,empathetic,delegate
1985,7,31,resilient,monk
1985,8,1,empathetic,pioneer
1985,8,2,adventurous,philosopher
1985,8,3,analytical,explorer
1985,8,4,organized,warrior
1985,8,5,charismatic,monk
1985,8,6,intelligent,delegate
1985,8,7,creative,monk
1985,8,8,adventurous,king
1985,8,9,outgoing,warrior
1985,8,10,outgoing,explorer
1985,8,11,friendly,delegate
1985,8,12,friendly,explorer
1985,8,13,resilient,commander
1985,8,14,analytical,delegate
1985,8,15,intelligent,monk
1985,8,16,charismatic,artist
1985,8,17,friendly,delegate
1985,8,18,outgoing,explorer
1985,8,19,empathetic,king
1985,8,20,charismatic,scholar
1985,8,21,intelligent,scholar
1985,8,22,analytical,monk
1985,8,23,resilient,artist
1985,8,24,resilient,artist
1985,8,25,organized,delegate
1985,8,26,analytical,warrior
1985,8,27,analytical,scholar
1985,8,28,empathetic,artist
1985,8,29,friendly,artist
1985,8,30,intelligent,scholar
1985,8,31,analytical,warrior
1985,9,1,creative,delegate
1985,9,2,organized,scholar
1985,9,3,analytical,artist
1985,9,4,empathetic,warrior
1985,9,5,outgoing,philosopher
1985,9,6,resilient,pioneer
1985,9,7,adventurous,artist
1985,9,8,creative,scholar
1985,9,9,organized,philosopher
1985,9,10,empathetic,king
1985,9,11,outgoing,artist
1985,9,12,resilient,warrior
1985,9,13,friendly,pioneer
1985,9,14,resilient,pioneer
1985,9,15,empathetic,warrior
1985,9,16,intelligent,warrior
1985,9,17,resilient,explorer
1985,9,18,adventurous,explorer
1985,9,19,organized,king
1985,9,20,creative,scholar
1985,9,21,creative,warrior
1985,9,22,outgoing,monk
1985,9,23,empathetic,philosopher
1985,9,24,charismatic,commander
1985,9,25,adventurous,artist
1985,9,26,analytical,warrior
1985,9,27,analytical,delegate
1985,9,28,outgoing,explorer
1985,9,29,outgoing,warrior
1985,9,30,organized,explorer
1985,10,1,friendly,monk
1985,10,2,resilient,warrior
1985,10,3,adventurous,monk
1985,10,4,charismatic,philosopher
1985,10,5,friendly,artist
1985,10,6,analytical,artist
1985,10,7,analytical,monk
1985,10,8,friendly,philosopher
1985,10,9,resilient,artist
1985,10,10,organized,delegate
1985,10,11,analytical,scholar
1985,10,12,outgoing,pioneer
1985,10,13,adventurous,commander
1985,10,14,creative,warrior
1985,10,15,resilient,philosopher
1985,10,16,empathetic,commander
1985,10,17,organized,pioneer
1985,10,18,empathetic,explorer
1985,10,19,empathetic,king
1985,10,20,friendly,warrior
1985,10,21,friendly,king
1985,10,22,friendly,warrior
1985,10,23,creative,explorer
1985,10,24,analytical,explorer
1985,10,25,intelligent,king
1985,10,26,adventurous,delegate
1985,10,27,resilient,philosopher
1985,10,28,creative,warrior
1985,10,29,intelligent,explorer
1985,10,30,analytical,artist
1985,10,31,outgoing,artist
1985,11,1,creative,scholar
1985,11,2,analytical,monk
1985,11,3,empathetic,warrior
1985,11,4,analytical,scholar
1985,11,5,creative,commander
1985,11,6,empathetic,commander
1985,11,7,outgoing,artist
1985,11,8,charismatic,pioneer
1985,11,9,intelligent,king
1985,11,10,charismatic,scholar
1985,11,11,creative,artist
1985,11,12,empathetic,delegate
1985,11,13,empathetic,warrior
1985,11,14,analytical,king
1985,11,15,adventurous,warrior
1985,11,16,adventurous,artist
1985,11,17,outgoing,delegate
1985,11,18,adventurous,monk
1985,11,19,outgoing,pioneer
1985,11,20,resilient,pioneer
1985,11,21,empathetic,commander
1985,11,22,intelligent,commander
1985,11,23,organized,scholar
1985,11,24,adventurous,artist
1985,11,25,creative,commander
1985,11,26,creative,warrior
1985,11,27,intelligent,explorer
1985,11,28,resilient,pioneer
1985,11,29,adventurous,warrior
1985,11,30,empathetic,scholar
1985,12,1,intelligent,artist
1985,12,2,resilient,king
1985,12,3,empathetic,monk
1985,12,4,empathetic,delegate
1985,12,5,charismatic,king
1985,12,6,charismatic,artist
1985,12,7,empathetic,delegate
1985,12,8,outgoing,pioneer
1985,12,9,intelligent,scholar
1985,12,10,friendly,scholar
1985,12,11,intelligent,pioneer
1985,12,12,empathetic,explorer
1985,12,13,adventurous,commander
1985,12,14,organized,delegate
1985,12,15,adventurous,artist
1985,12,16,organized,warrior
1985,12,17,friendly,monk
1985,12,18,resilient,warrior
1985,12,19,analytical,warrior
1985,12,20,empathetic,monk
1985,12,21,friendly,explorer
1985,12,22,adventurous,scholar
1985,12,23,adventurous,commander
1985,12,24,friendly,philosopher
1985,12,25,charismatic,warrior
1985,12,26,organized,warrior
1985,12,27,creative,explorer
1985,12,28,resilient,scholar
1985,12,29,intelligent,explorer
1985,12,30,empathetic,delegate
1985,12,31,adventurous,warrior
1986,1,1,outgoing,delegate
1986,1,2,outgoing,delegate
1986,1,3,empathetic,monk
1986,1,4,intelligent,artist
1986,1,5,intelligent,delegate
1986,1,6,resilient,philosopher
1986,1,7,charismatic,philosopher
1986,1,8,outgoing,philosopher
1986,1,9,organized,delegate
1986,1,10,outgoing,philosopher
1986,1,11,friendly,delegate
1986,1,12,outgoing,warrior
1986,1,13,intelligent,artist
1986,1,14,analytical,explorer
1986,1,15,friendly,warrior
1986,1,16,resilient,artist
1986,1,17,outgoing,artist
1986,1,18,empathetic,explorer
1986,1,19,outgoing,philosopher
1986,1,20,empathetic,delegate
1986,1,21,creative,philosopher
1986,1,22,organized,explorer
1986,1,23,friendly,explorer
1986,1,24,outgoing,explorer
1986,1,25,adventurous,explorer
1986,1,26,adventurous,explorer
1986,1,27,adventurous,explorer
1986,1,28,outgoing,philosopher
1986,1,29,organized,monk
1986,1,30,organized,monk
1986,1,31,outgoing,warrior
1986,2,1,creative,delegate
1986,2,2,analytical,warrior
1986,2,3,organized,warrior
1986,2,4,outgoing,king
1986,2,5,intelligent,pioneer
1986,2,6,intelligent,philosopher
1986,2,7,empathetic,warrior
1986,2,8,empathetic,king
1986,2,9,analytical,artist
1986,2,10,outgoing,monk
1986,2,11,friendly,delegate
1986,2,12,analytical,artist
1986,2,13,creative,pioneer
1986,2,14,charismatic,artist
1986,2,15,charismatic,philosopher
1986,2,16,intelligent,delegate
1986,2,17,organized,artist
1986,2,18,intelligent,artist
1986,2,19,friendly,pioneer
1986,2,20,friendly,delegate
1986,2,21,charismatic,delegate
1986,2,22,outgoing,monk
1986,2,23,resilient,delegate
1986,2,24,intelligent,artist
1986,2,25,charismatic,king
1986,2,26,creative,warrior
1986,2,27,creative,commander
1986,2,28,friendly,scholar
1986,3,1,adventurous,explorer
1986,3,2,charismatic,philosopher
1986,3,3,organized,warrior
1986,3,4,adventurous,delegate
1986,3,5,outgoing,delegate
1986,3,6,friendly,artist
1986,3,7,friendly,warrior
1986,3,8,intelligent,artist
1986,3,9,analytical,delegate
1986,3,10,friendly,king
1986,3,11,charismatic,artist
1986,3,12,friendly,warrior
1986,3,13,charismatic,commander
1986,3,14,empathetic,scholar
1986,3,15,intelligent,commander
1986,3,16,adventurous,warrior
1986,3,17,analytical,pioneer
1986,3,18,adventurous,monk
1986,3,19,resilient,philosopher
1986,3,20,resilient,pioneer
1986,3,21,intelligent,delegate
1986,3,22,organized,monk
1986,3,23,organized,delegate
1986,3,24,resilient,monk
1986,3,25,charismatic,monk
1986,3,26,friendly,warrior
1986,3,27,outgoing,scholar
1986,3,28,friendly,commander
1986,3,29,charismatic,artist
1986,3,30,intelligent,explorer
1986,3,31,analytical,philosopher
1986,4,1,resilient,warrior
1986,4,2,intelligent,warrior
1986,4,3,outgoing,artist
1986,4,4,outgoing,king
1986,4,5,friendly,delegate
1986,4,6,empathetic,warrior
1986,4,7,resilient,commander
1986,4,8,friendly,monk
1986,4,9,analytical,explorer
1986,4,10,outgoing,explorer
1986,4,11,friendly,warrior
1986,4,12,outgoing,monk
1986,4,13,intelligent,warrior
1986,4,14,outgoing,monk
1986,4,15,charismatic,delegate
1986,4,16,charismatic,commander
1986,4,17,creative,delegate
1986,4,18,analytical,artist
1986,4,19,charismatic,philosopher
1986,4,20,resilient,scholar
1986,4,21,organized,monk
1986,4,22,creative,pioneer
1986,4,23,friendly,scholar
1986,4,24,charismatic,commander
1986,4,25,organized,explorer
1986,4,26,charismatic,commander
1986,4,27,analytical,warrior
1986,4,28,charismatic,scholar
1986,4,29,intelligent,pioneer
1986,4,30,resilient,delegate
1986,5,1,analytical,explorer
1986,5,2,empathetic,philosopher
1986,5,3,empathetic,commander
1986,5,4,creative,delegate
1986,5,5,organized,pioneer
1986,5,6,intelligent,artist
1986,5,7,resilient,warrior
1986,5,8,organized,artist
1986,5,9,friendly,pioneer
1986,5,10,friendly,philosopher
1986,5,11,analytical,delegate
